# Constructed from biom file
#OTU ID	African_American	Asian	Caucasian	Caucasian/African American	Hispanic_Latino	Multi_racial	NA
d:Bacteria;p:Proteobacteria;c:Epsilonproteobacteria;o:Campylobacterales;f:Campylobacteraceae	7.75460919871e-05	2.04016680404e-05	1.23014444356e-05	4.81139337952e-05	5.00109309606e-06	1.83489184459e-05	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;Other;Other	0.0	0.0	1.09346172761e-06	0.0	0.0	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Aeromonadales;f:Succinivibrionaceae	0.0	0.0	2.13225036884e-05	0.0	0.0	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Alteromonadales;f:Shewanellaceae	5.63971578088e-06	9.52077841884e-06	4.10048147854e-06	0.0	7.14441870866e-06	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Cardiobacteriales;f:Cardiobacteriaceae	0.0	0.0	0.0	0.0	0.0	2.29361480574e-06	7.44620119636e-05
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Chromatiales;f:Ectothiorhodospiraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Enterobacteriales;f:Enterobacteriaceae	0.0220978163584	0.0150768326818	0.00411852359704	0.0312860854503	0.00536045735711	0.224849940251	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Oceanospirillales;f:Halomonadaceae	1.43812752413e-05	8.16066721615e-06	8.47432838897e-06	2.40569668976e-05	2.78632329638e-05	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Pasteurellales;f:Pasteurellaceae	0.000997665721638	0.000705897714197	0.000296874859046	0.000878079291763	0.000290063399572	0.000126148814316	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Pseudomonadales;f:Moraxellaceae	0.0	0.0	6.01403950185e-06	0.0	0.0	7.79829033952e-05	0.000186155029909
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Pseudomonadales;f:Pseudomonadaceae	5.30133283403e-05	1.36011120269e-06	0.000449139404616	0.0	5.71553496693e-06	0.00242664446448	0.000819082131599
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Xanthomonadales;f:Xanthomonadaceae	0.0	0.0	2.18692345522e-06	0.0	0.0	3.66978368919e-05	0.0
d:Bacteria;p:Spirochaetes;c:Spirochaetia;o:Spirochaetales;f:Spirochaetaceae	0.0	0.0	1.09346172761e-06	0.0	0.0	0.0	0.0
d:Bacteria;p:Synergistetes;c:Synergistia;o:Synergistales;f:Synergistaceae	0.000169755445005	0.0	8.74769382088e-06	0.0	0.000431522890003	0.0	0.0
d:Bacteria;p:Tenericutes;c:Mollicutes;Other;Other	0.0	0.0	8.58367456173e-05	0.0	0.0	0.0	0.0
d:Bacteria;p:Tenericutes;c:Mollicutes;o:Mycoplasmatales;f:Mycoplasmataceae	0.0	0.0	1.36682715951e-06	0.0	0.0	0.0	0.0
d:Bacteria;p:Verrucomicrobia;c:Opitutae;Other;Other	1.69191473427e-06	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria;p:Verrucomicrobia;c:Opitutae;o:Puniceicoccales;f:Puniceicoccaceae	1.12794315618e-05	1.7681445635e-05	0.0	0.0	0.0	0.0	0.0
d:Bacteria;p:Verrucomicrobia;c:Verrucomicrobiae;o:Verrucomicrobiales;f:Verrucomicrobiaceae	0.023118322929	0.0212462970973	0.0773473821296	0.0	0.0283176179936	0.051065040035	0.00451736205912
